Id,Song Name,Artist id,Artist,Album Name,Release Date,Popularity,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist_followers,Genre
3nei8eHEdiwwSfyoOCHPZI,If He Wanted To He Would,3g2yaL04Uapb5fxmwsUZgV,Kylie Morgan,P.S.,2022-07-01,73,,0.0998,https://api.spotify.com/v1/audio-analysis/3nei8eHEdiwwSfyoOCHPZI,0.655,174173.0,0.617,3nei8eHEdiwwSfyoOCHPZI,0.0,0.0,0.211,-4.716,1.0,0.026,90.015,4.0,https://api.spotify.com/v1/tracks/3nei8eHEdiwwSfyoOCHPZI,audio_features,spotify:track:3nei8eHEdiwwSfyoOCHPZI,0.734,73238,"['contemporary country', 'country', 'country pop']"
6Awl7JBDQjfm7xkS3LkhDi,We Got History,1p6CdzJRoicjRcSdWoB9Qc,Mitchell Tenpenny,This Is the Heavy,2022-09-16,73,,0.0014,https://api.spotify.com/v1/audio-analysis/6Awl7JBDQjfm7xkS3LkhDi,0.628,203680.0,0.833,6Awl7JBDQjfm7xkS3LkhDi,0.0,0.0,0.104,-6.327,1.0,0.0311,98.025,4.0,https://api.spotify.com/v1/tracks/6Awl7JBDQjfm7xkS3LkhDi,audio_features,spotify:track:6Awl7JBDQjfm7xkS3LkhDi,0.309,359076,"['contemporary country', 'country', 'country road', 'heartland rock']"
54NBD72JXFXzrodbQBSzWh,Sunshine,5LHRHt1k9lMyONurDHEdrp,Tyga,Sunshine,2022-08-12,73,,0.0267,https://api.spotify.com/v1/audio-analysis/54NBD72JXFXzrodbQBSzWh,0.746,188964.0,0.647,54NBD72JXFXzrodbQBSzWh,0.0,7.0,0.052,-6.673,1.0,0.106,97.989,4.0,https://api.spotify.com/v1/tracks/54NBD72JXFXzrodbQBSzWh,audio_features,spotify:track:54NBD72JXFXzrodbQBSzWh,0.393,6681838,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2g3qKijfeHfDyM7Fmaoi5M,Blow,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,Blow,2022-09-22,73,,0.0579,https://api.spotify.com/v1/audio-analysis/2g3qKijfeHfDyM7Fmaoi5M,0.815,182533.0,0.742,2g3qKijfeHfDyM7Fmaoi5M,0.0,11.0,0.345,-4.896,0.0,0.245,137.036,4.0,https://api.spotify.com/v1/tracks/2g3qKijfeHfDyM7Fmaoi5M,audio_features,spotify:track:2g3qKijfeHfDyM7Fmaoi5M,0.584,3284784,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2gJj6WtAxXjApMs3PXsCeX,Heavy Eyes,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,American Heartbreak,2022-05-20,73,,0.032,https://api.spotify.com/v1/audio-analysis/2gJj6WtAxXjApMs3PXsCeX,0.471,190780.0,0.912,2gJj6WtAxXjApMs3PXsCeX,0.0,5.0,0.343,-3.032,1.0,0.0724,139.667,4.0,https://api.spotify.com/v1/tracks/2gJj6WtAxXjApMs3PXsCeX,audio_features,spotify:track:2gJj6WtAxXjApMs3PXsCeX,0.613,825584,['oklahoma country']
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. Bring Me The Horizon),6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,mainstream sellout,2022-03-25,73,,0.000735,https://api.spotify.com/v1/audio-analysis/25wdC7CJmCJPgnKw9rYquJ,0.601,170134.0,0.92,25wdC7CJmCJPgnKw9rYquJ,0.0,5.0,0.0998,-4.802,0.0,0.0505,88.014,4.0,https://api.spotify.com/v1/tracks/25wdC7CJmCJPgnKw9rYquJ,audio_features,spotify:track:25wdC7CJmCJPgnKw9rYquJ,0.537,4874369,"['ohio hip hop', 'pop', 'pop rap']"
5fpq1wF8xa5tSSlcKHdmGQ,sTraNgeRs,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,sTraNgeRs,2022-07-06,73,,0.000231,https://api.spotify.com/v1/audio-analysis/5fpq1wF8xa5tSSlcKHdmGQ,0.346,195748.0,0.939,5fpq1wF8xa5tSSlcKHdmGQ,0.0,5.0,0.433,-3.061,1.0,0.182,183.147,3.0,https://api.spotify.com/v1/tracks/5fpq1wF8xa5tSSlcKHdmGQ,audio_features,spotify:track:5fpq1wF8xa5tSSlcKHdmGQ,0.526,4518843,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']"
5e2ZOmiFEAOFEgXNj1mHEk,I Remember,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,I Remember,2022-08-26,73,,0.0314,https://api.spotify.com/v1/audio-analysis/5e2ZOmiFEAOFEgXNj1mHEk,0.57,168117.0,0.737,5e2ZOmiFEAOFEgXNj1mHEk,0.0,1.0,0.248,-4.27,0.0,0.0685,100.052,4.0,https://api.spotify.com/v1/tracks/5e2ZOmiFEAOFEgXNj1mHEk,audio_features,spotify:track:5e2ZOmiFEAOFEgXNj1mHEk,0.621,2115305,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']"
0pnKcAh5binHOP9HexWwnZ,Dancin' In The Moonlight (feat. Lauren Alaina),68abRTdO4meYReMWHvBYb0,Chris Lane,Dancin' In The Moonlight (feat. Lauren Alaina),2022-06-10,73,,0.0196,https://api.spotify.com/v1/audio-analysis/0pnKcAh5binHOP9HexWwnZ,0.589,199000.0,0.829,0pnKcAh5binHOP9HexWwnZ,0.0,8.0,0.128,-4.861,0.0,0.0332,121.998,4.0,https://api.spotify.com/v1/tracks/0pnKcAh5binHOP9HexWwnZ,audio_features,spotify:track:0pnKcAh5binHOP9HexWwnZ,0.563,862426,"['contemporary country', 'country', 'country road']"
60PTOzcoFycWBICdumIsFQ,FOR FUN,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,RED & WHITE,2022-07-23,73,,0.157,https://api.spotify.com/v1/audio-analysis/60PTOzcoFycWBICdumIsFQ,0.775,188060.0,0.461,60PTOzcoFycWBICdumIsFQ,0.0,7.0,0.0687,-6.594,0.0,0.124,134.028,4.0,https://api.spotify.com/v1/tracks/60PTOzcoFycWBICdumIsFQ,audio_features,spotify:track:60PTOzcoFycWBICdumIsFQ,0.131,14063662,"['melodic rap', 'philly rap', 'rap', 'trap']"
2tFwYCvY0x9IfeW63AdMpM,Take Shots (feat. Tory Lanez),31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),2022-10-21,72,,0.0331,https://api.spotify.com/v1/audio-analysis/2tFwYCvY0x9IfeW63AdMpM,0.63,281985.0,0.505,2tFwYCvY0x9IfeW63AdMpM,0.0,10.0,0.0713,-4.923,0.0,0.244,92.537,4.0,https://api.spotify.com/v1/tracks/2tFwYCvY0x9IfeW63AdMpM,audio_features,spotify:track:2tFwYCvY0x9IfeW63AdMpM,0.578,6888209,"['melodic rap', 'rap', 'trap']"
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,Nail Tech,2022-02-18,72,,0.00508,https://api.spotify.com/v1/audio-analysis/62Yo3FDddWY8ydu6PW2wyz,0.677,206385.0,0.557,62Yo3FDddWY8ydu6PW2wyz,8.36e-06,1.0,0.0984,-8.409,1.0,0.0694,150.127,4.0,https://api.spotify.com/v1/tracks/62Yo3FDddWY8ydu6PW2wyz,audio_features,spotify:track:62Yo3FDddWY8ydu6PW2wyz,0.1,2690942,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']"
6ws54n2IzyrIxxyzlG2bVJ,Right On,5f7VJjfbwm532GiveGC0ZK,Lil Baby,Right On,2022-04-08,72,,0.0245,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,0.535,213976.0,0.618,6ws54n2IzyrIxxyzlG2bVJ,0.0,2.0,0.103,-5.668,1.0,0.382,165.991,4.0,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,audio_features,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,0.211,12171480,"['atl hip hop', 'atl trap', 'rap', 'trap']"
4SDccIA3pVkjaZsivDPaV5,Sorry To Me Too,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,Sorry To Me Too,2022-11-11,72,,0.391,https://api.spotify.com/v1/audio-analysis/4SDccIA3pVkjaZsivDPaV5,0.682,209596.0,0.642,4SDccIA3pVkjaZsivDPaV5,0.000271,11.0,0.107,-6.765,0.0,0.0825,148.127,4.0,https://api.spotify.com/v1/tracks/4SDccIA3pVkjaZsivDPaV5,audio_features,spotify:track:4SDccIA3pVkjaZsivDPaV5,0.387,4641556,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
40Fmr4mXhz4PtrMAPTnoXB,Destroy Myself Just For You,5nvWOyAkfNgVLKESq4fOj2,Montell Fish,JAMIE,2022-07-22,72,,0.904,https://api.spotify.com/v1/audio-analysis/40Fmr4mXhz4PtrMAPTnoXB,0.512,146000.0,0.186,40Fmr4mXhz4PtrMAPTnoXB,0.0281,0.0,0.11,-16.028,1.0,0.0373,59.677,4.0,https://api.spotify.com/v1/tracks/40Fmr4mXhz4PtrMAPTnoXB,audio_features,spotify:track:40Fmr4mXhz4PtrMAPTnoXB,0.191,676457,"['pittsburgh rap', 'pop']"
5ZCjp56T8J6d7amJyFSzrI,Heart Like A Truck,6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,Heart Like A Truck,2022-05-20,72,,0.148,https://api.spotify.com/v1/audio-analysis/5ZCjp56T8J6d7amJyFSzrI,0.587,199040.0,0.632,5ZCjp56T8J6d7amJyFSzrI,1.01e-05,9.0,0.158,-5.416,1.0,0.0311,139.974,4.0,https://api.spotify.com/v1/tracks/5ZCjp56T8J6d7amJyFSzrI,audio_features,spotify:track:5ZCjp56T8J6d7amJyFSzrI,0.392,83083,"['contemporary country', 'country']"
7ByxizhA4GgEf7Sxomxhze,All My Love,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,Stick Season,2022-10-14,72,,0.32,https://api.spotify.com/v1/audio-analysis/7ByxizhA4GgEf7Sxomxhze,0.637,251511.0,0.651,7ByxizhA4GgEf7Sxomxhze,0.0,2.0,0.0938,-7.089,1.0,0.0521,115.926,4.0,https://api.spotify.com/v1/tracks/7ByxizhA4GgEf7Sxomxhze,audio_features,spotify:track:7ByxizhA4GgEf7Sxomxhze,0.485,570597,['pop']
1hboZZxKIEjLHRIkhx4Soi,#miles,1URVdcNYXigvk6Dj0fHYOM,skaiwater,#miles,2022-05-04,72,,0.489,https://api.spotify.com/v1/audio-analysis/1hboZZxKIEjLHRIkhx4Soi,0.39,115138.0,0.305,1hboZZxKIEjLHRIkhx4Soi,0.0687,8.0,0.155,-13.392,0.0,0.0555,157.155,4.0,https://api.spotify.com/v1/tracks/1hboZZxKIEjLHRIkhx4Soi,audio_features,spotify:track:1hboZZxKIEjLHRIkhx4Soi,0.166,44423,"['hyperpop', 'nottingham hip hop']"
2hlM7pRlEJuukvzCsJF6JF,If I Died Last Night,2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,If I Died Last Night,2022-11-04,72,,0.459,https://api.spotify.com/v1/audio-analysis/2hlM7pRlEJuukvzCsJF6JF,0.741,164679.0,0.466,2hlM7pRlEJuukvzCsJF6JF,0.0,1.0,0.184,-8.023,0.0,0.0862,124.151,4.0,https://api.spotify.com/v1/tracks/2hlM7pRlEJuukvzCsJF6JF,audio_features,spotify:track:2hlM7pRlEJuukvzCsJF6JF,0.331,419340,"['alt z', 'pop']"
6Jrdb6CFOJEGaHjaa6c4WR,IDGAF (with blackbear),1Cd373x8qzC7SNUg5IToqp,BoyWithUke,IDGAF,2022-03-18,72,,0.426,https://api.spotify.com/v1/audio-analysis/6Jrdb6CFOJEGaHjaa6c4WR,0.783,140665.0,0.75,6Jrdb6CFOJEGaHjaa6c4WR,0.0,5.0,0.241,-5.762,1.0,0.078,97.953,4.0,https://api.spotify.com/v1/tracks/6Jrdb6CFOJEGaHjaa6c4WR,audio_features,spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,0.88,2648341,['sad rap']
2gkVweydDn7MmHmqXAlEzk,Fucking Your Culture,1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,"Sing Me a Lullaby, My Sweet Temptation",2022-07-29,72,,0.0146,https://api.spotify.com/v1/audio-analysis/2gkVweydDn7MmHmqXAlEzk,0.752,195994.0,0.807,2gkVweydDn7MmHmqXAlEzk,0.000376,11.0,0.8,-4.386,1.0,0.172,87.507,4.0,https://api.spotify.com/v1/tracks/2gkVweydDn7MmHmqXAlEzk,audio_features,spotify:track:2gkVweydDn7MmHmqXAlEzk,0.442,4803322,"['dark trap', 'new orleans rap', 'underground hip hop']"
293mQGfVwgXIOdA1GpiwAt,Love & War,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,Back For Everything,2022-02-25,72,,0.58,https://api.spotify.com/v1/audio-analysis/293mQGfVwgXIOdA1GpiwAt,0.762,239146.0,0.649,293mQGfVwgXIOdA1GpiwAt,1.7e-05,11.0,0.0971,-5.624,0.0,0.0527,145.09,4.0,https://api.spotify.com/v1/tracks/293mQGfVwgXIOdA1GpiwAt,audio_features,spotify:track:293mQGfVwgXIOdA1GpiwAt,0.501,8698377,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
6Kfoo60npYPdvNxMPMiDpX,Wrapped Around Your Finger,246dkjvS1zLTtiykXe5h60,Post Malone,Twelve Carat Toothache,2022-06-03,72,,0.0493,https://api.spotify.com/v1/audio-analysis/6Kfoo60npYPdvNxMPMiDpX,0.744,193565.0,0.628,6Kfoo60npYPdvNxMPMiDpX,0.0,2.0,0.317,-5.435,1.0,0.0287,119.966,4.0,https://api.spotify.com/v1/tracks/6Kfoo60npYPdvNxMPMiDpX,audio_features,spotify:track:6Kfoo60npYPdvNxMPMiDpX,0.539,38849587,"['dfw rap', 'melodic rap', 'rap']"
4sFzAOD1uiP2Ww5XA1OHJf,Gasoline,1XlLhtgJjC4ROQZilBZAvw,Nic D,Gasoline,2022-05-27,72,,0.194,https://api.spotify.com/v1/audio-analysis/4sFzAOD1uiP2Ww5XA1OHJf,0.668,103236.0,0.541,4sFzAOD1uiP2Ww5XA1OHJf,0.0,11.0,0.201,-7.794,1.0,0.296,200.163,4.0,https://api.spotify.com/v1/tracks/4sFzAOD1uiP2Ww5XA1OHJf,audio_features,spotify:track:4sFzAOD1uiP2Ww5XA1OHJf,0.894,226032,"['pop', 'pop rap']"
2fihoO76h66Hio6noF4tQD,The DJ Is Crying For Help,6s22t5Y3prQHyaHWUN1R1C,AJR,The DJ Is Crying For Help,2022-11-18,72,,0.346,https://api.spotify.com/v1/audio-analysis/2fihoO76h66Hio6noF4tQD,0.544,220571.0,0.652,2fihoO76h66Hio6noF4tQD,1.71e-06,11.0,0.114,-6.938,0.0,0.0527,145.039,4.0,https://api.spotify.com/v1/tracks/2fihoO76h66Hio6noF4tQD,audio_features,spotify:track:2fihoO76h66Hio6noF4tQD,0.519,2646768,['modern rock']
5XUuldRjPXcP5QxyEN4IXT,Voices In My Head,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,Voices In My Head,2022-05-31,72,,0.0266,https://api.spotify.com/v1/audio-analysis/5XUuldRjPXcP5QxyEN4IXT,0.546,191415.0,0.898,5XUuldRjPXcP5QxyEN4IXT,0.0,2.0,0.129,-3.067,0.0,0.162,173.17,4.0,https://api.spotify.com/v1/tracks/5XUuldRjPXcP5QxyEN4IXT,audio_features,spotify:track:5XUuldRjPXcP5QxyEN4IXT,0.639,2228350,"['metalcore', 'modern rock', 'rap metal']"
3drdWsJKiVCSQ2gKhd9BDT,Savior,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,72,,0.495,https://api.spotify.com/v1/audio-analysis/3drdWsJKiVCSQ2gKhd9BDT,0.605,224466.0,0.692,3drdWsJKiVCSQ2gKhd9BDT,0.0,8.0,0.303,-7.45,1.0,0.446,124.84,5.0,https://api.spotify.com/v1/tracks/3drdWsJKiVCSQ2gKhd9BDT,audio_features,spotify:track:3drdWsJKiVCSQ2gKhd9BDT,0.685,22059978,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
13VvjrXWYzG9lWViL8Y9vM,Break My Heart,45TgXXqMDdF8BkjA83OM7z,Rod Wave,Break My Heart,2022-11-10,72,,0.0166,https://api.spotify.com/v1/audio-analysis/13VvjrXWYzG9lWViL8Y9vM,0.701,169412.0,0.562,13VvjrXWYzG9lWViL8Y9vM,1.2e-05,1.0,0.352,-8.915,1.0,0.0381,84.994,4.0,https://api.spotify.com/v1/tracks/13VvjrXWYzG9lWViL8Y9vM,audio_features,spotify:track:13VvjrXWYzG9lWViL8Y9vM,0.354,3916075,['florida rap']
4qbibbQ1yK0rPl0JUJS0bz,Every Night Every Morning,34bhyY8jfKez7uKakMfy4y,Maddie & Tae,Every Night Every Morning,2022-06-24,72,,0.00799,https://api.spotify.com/v1/audio-analysis/4qbibbQ1yK0rPl0JUJS0bz,0.618,196890.0,0.75,4qbibbQ1yK0rPl0JUJS0bz,0.0,7.0,0.141,-4.608,1.0,0.0287,123.885,4.0,https://api.spotify.com/v1/tracks/4qbibbQ1yK0rPl0JUJS0bz,audio_features,spotify:track:4qbibbQ1yK0rPl0JUJS0bz,0.619,990536,"['contemporary country', 'country', 'country road']"
71rw9MB77BR8LHMFZK8gKV,SPLAT,5zixe6AbgXPqt4c1uSl94L,Connor Price,SPLAT,2022-05-20,72,,0.0608,https://api.spotify.com/v1/audio-analysis/71rw9MB77BR8LHMFZK8gKV,0.908,125685.0,0.45,71rw9MB77BR8LHMFZK8gKV,0.0,7.0,0.0663,-7.174,1.0,0.314,108.056,4.0,https://api.spotify.com/v1/tracks/71rw9MB77BR8LHMFZK8gKV,audio_features,spotify:track:71rw9MB77BR8LHMFZK8gKV,0.515,323170,"['pop rap', 'sad rap']"
2NVXBBbO4xGO851zrMfCFi,2 Mins of Pain (feat. Alborosie),6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,2 Mins of Pain (feat. Alborosie),2022-09-07,72,,0.101,https://api.spotify.com/v1/audio-analysis/2NVXBBbO4xGO851zrMfCFi,0.886,136696.0,0.434,2NVXBBbO4xGO851zrMfCFi,1.22e-06,11.0,0.297,-12.106,0.0,0.403,147.995,4.0,https://api.spotify.com/v1/tracks/2NVXBBbO4xGO851zrMfCFi,audio_features,spotify:track:2NVXBBbO4xGO851zrMfCFi,0.785,1158260,"['brooklyn drill', 'nyc rap']"
2ISyz9DRGEMrJN77ge3hi2,AWKWARD FREESTYLE,5kxnZh8gXyXdIvCWbDMevT,Eem Triplin,AWKWARD FREESTYLE,2022-03-31,72,,0.152,https://api.spotify.com/v1/audio-analysis/2ISyz9DRGEMrJN77ge3hi2,0.646,127765.0,0.465,2ISyz9DRGEMrJN77ge3hi2,0.0,5.0,0.194,-10.486,0.0,0.436,157.919,4.0,https://api.spotify.com/v1/tracks/2ISyz9DRGEMrJN77ge3hi2,audio_features,spotify:track:2ISyz9DRGEMrJN77ge3hi2,0.198,109055,['viral rap']
1JcIXOir94YUYBt2cXTzn2,Growing Sideways,2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,Stick Season,2022-10-14,72,,0.744,https://api.spotify.com/v1/audio-analysis/1JcIXOir94YUYBt2cXTzn2,0.665,255144.0,0.296,1JcIXOir94YUYBt2cXTzn2,0.0,7.0,0.0922,-8.64,1.0,0.0276,89.142,4.0,https://api.spotify.com/v1/tracks/1JcIXOir94YUYBt2cXTzn2,audio_features,spotify:track:1JcIXOir94YUYBt2cXTzn2,0.539,570597,['pop']
4wBjKhJx6JnGoNJfJs24pd,Thinking 'Bout You (feat. MacKenzie Porter),1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,Blue In The Sky,2022-02-12,72,,0.137,https://api.spotify.com/v1/audio-analysis/4wBjKhJx6JnGoNJfJs24pd,0.403,170560.0,0.711,4wBjKhJx6JnGoNJfJs24pd,0.0,8.0,0.109,-4.189,1.0,0.0569,203.803,4.0,https://api.spotify.com/v1/tracks/4wBjKhJx6JnGoNJfJs24pd,audio_features,spotify:track:4wBjKhJx6JnGoNJfJs24pd,0.801,1948608,"['contemporary country', 'country', 'country road', 'modern country rock']"
11kskoMyNDumaR30CI6rRv,Half Of Me,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,Where We Started,2022-04-01,72,,0.00683,https://api.spotify.com/v1/audio-analysis/11kskoMyNDumaR30CI6rRv,0.575,183027.0,0.842,11kskoMyNDumaR30CI6rRv,0.0,7.0,0.279,-5.058,1.0,0.0348,111.995,4.0,https://api.spotify.com/v1/tracks/11kskoMyNDumaR30CI6rRv,audio_features,spotify:track:11kskoMyNDumaR30CI6rRv,0.665,4285532,"['contemporary country', 'country', 'country road']"
3wn8nOygkHLUQ9dlXM1rKW,Poppin,3qiHUAX7zY4Qnjx8TNUzVx,Yeat,2 Alivë,2022-02-18,72,,0.262,https://api.spotify.com/v1/audio-analysis/3wn8nOygkHLUQ9dlXM1rKW,0.705,167187.0,0.613,3wn8nOygkHLUQ9dlXM1rKW,6.97e-06,7.0,0.198,-7.441,1.0,0.123,74.521,4.0,https://api.spotify.com/v1/tracks/3wn8nOygkHLUQ9dlXM1rKW,audio_features,spotify:track:3wn8nOygkHLUQ9dlXM1rKW,0.259,1396699,['pluggnb']
3y3NwQPQAjKCunRz2eKggA,300 Blackout,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,Kutthroat Bill: Vol. 1,2022-10-28,72,,0.0198,https://api.spotify.com/v1/audio-analysis/3y3NwQPQAjKCunRz2eKggA,0.669,166494.0,0.741,3y3NwQPQAjKCunRz2eKggA,0.0,0.0,0.223,-6.545,0.0,0.316,167.903,4.0,https://api.spotify.com/v1/tracks/3y3NwQPQAjKCunRz2eKggA,audio_features,spotify:track:3y3NwQPQAjKCunRz2eKggA,0.396,8698377,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
164LL9rTyEZ6DF0KMgXxsJ,Men On The Moon,5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,Men On The Moon,2022-11-11,72,,0.0211,https://api.spotify.com/v1/audio-analysis/164LL9rTyEZ6DF0KMgXxsJ,0.552,220798.0,0.517,164LL9rTyEZ6DF0KMgXxsJ,0.00612,8.0,0.152,-7.906,1.0,0.0245,79.512,4.0,https://api.spotify.com/v1/tracks/164LL9rTyEZ6DF0KMgXxsJ,audio_features,spotify:track:164LL9rTyEZ6DF0KMgXxsJ,0.105,616139,"['alt z', 'electropop', 'pop', 'tropical house']"
7KDYKPhxFFRDBSbgcfLxUT,SI SUPIERAS,0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,NOSTALGIA,2022-05-06,72,,0.208,https://api.spotify.com/v1/audio-analysis/7KDYKPhxFFRDBSbgcfLxUT,0.642,227815.0,0.768,7KDYKPhxFFRDBSbgcfLxUT,0.0,0.0,0.225,-3.674,1.0,0.0248,97.485,3.0,https://api.spotify.com/v1/tracks/7KDYKPhxFFRDBSbgcfLxUT,audio_features,spotify:track:7KDYKPhxFFRDBSbgcfLxUT,0.546,3021384,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
23pGZ6n6Xd3yV7qK4xw7dx,B.R.O. (Better Ride Out) [feat. Roddy Ricch],31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,B.R.O. (Better Ride Out) [feat. Roddy Ricch],2022-10-07,72,,0.0398,https://api.spotify.com/v1/audio-analysis/23pGZ6n6Xd3yV7qK4xw7dx,0.576,178041.0,0.596,23pGZ6n6Xd3yV7qK4xw7dx,0.0,2.0,0.0975,-7.774,0.0,0.108,95.457,4.0,https://api.spotify.com/v1/tracks/23pGZ6n6Xd3yV7qK4xw7dx,audio_features,spotify:track:23pGZ6n6Xd3yV7qK4xw7dx,0.338,6888209,"['melodic rap', 'rap', 'trap']"
1LCm0lFnEsxR2oPqyHLGX9,THIQUE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,RENAISSANCE,2022-07-29,72,,0.0616,https://api.spotify.com/v1/audio-analysis/1LCm0lFnEsxR2oPqyHLGX9,0.823,244792.0,0.536,1LCm0lFnEsxR2oPqyHLGX9,0.0143,5.0,0.326,-10.123,0.0,0.319,128.955,4.0,https://api.spotify.com/v1/tracks/1LCm0lFnEsxR2oPqyHLGX9,audio_features,spotify:track:1LCm0lFnEsxR2oPqyHLGX9,0.537,32748982,"['dance pop', 'pop', 'r&b']"
1X8E4vVoOM3BpSQlEDSjjM,Burn,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,Fighting Demons (Deluxe),2022-03-18,72,,0.149,https://api.spotify.com/v1/audio-analysis/1X8E4vVoOM3BpSQlEDSjjM,0.354,217222.0,0.475,1X8E4vVoOM3BpSQlEDSjjM,0.034,1.0,0.21,-9.333,0.0,0.0425,114.975,4.0,https://api.spotify.com/v1/tracks/1X8E4vVoOM3BpSQlEDSjjM,audio_features,spotify:track:1X8E4vVoOM3BpSQlEDSjjM,0.0393,26534268,"['chicago rap', 'melodic rap']"
40x8vMUHIjqd2A5EtHEvAb,Drowning - Sped Up Version,0M2CO5ijP35MDhNwvpgxTV,sped up nightcore,Drowning (Sped Up Version),2022-06-02,72,,0.343,https://api.spotify.com/v1/audio-analysis/40x8vMUHIjqd2A5EtHEvAb,0.759,174517.0,0.903,40x8vMUHIjqd2A5EtHEvAb,0.0,8.0,0.121,-5.287,0.0,0.0785,154.825,4.0,https://api.spotify.com/v1/tracks/40x8vMUHIjqd2A5EtHEvAb,audio_features,spotify:track:40x8vMUHIjqd2A5EtHEvAb,0.878,46066,"['nightcore', 'sped up']"
2IN5quW5Yd0mi6PzMoaz5y,Chingas A Tu Madre,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,Chingas A Tu Madre,2022-05-05,72,,0.366,https://api.spotify.com/v1/audio-analysis/2IN5quW5Yd0mi6PzMoaz5y,0.539,205125.0,0.318,2IN5quW5Yd0mi6PzMoaz5y,0.0,5.0,0.203,-8.023,1.0,0.0824,143.286,4.0,https://api.spotify.com/v1/tracks/2IN5quW5Yd0mi6PzMoaz5y,audio_features,spotify:track:2IN5quW5Yd0mi6PzMoaz5y,0.759,2031666,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
31lopd32BkJBTSgYE16c5e,In A Minute,5f7VJjfbwm532GiveGC0ZK,Lil Baby,It's Only Me,2022-10-14,72,,0.0279,https://api.spotify.com/v1/audio-analysis/31lopd32BkJBTSgYE16c5e,0.626,200471.0,0.583,31lopd32BkJBTSgYE16c5e,0.0,4.0,0.112,-6.102,0.0,0.334,113.42,5.0,https://api.spotify.com/v1/tracks/31lopd32BkJBTSgYE16c5e,audio_features,spotify:track:31lopd32BkJBTSgYE16c5e,0.133,12171480,"['atl hip hop', 'atl trap', 'rap', 'trap']"
3ncmoWTwJgx63LwMTyBCXf,Hrs & Hrs,7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,Public Displays Of Affection: The Album,2022-09-23,72,,0.579,https://api.spotify.com/v1/audio-analysis/3ncmoWTwJgx63LwMTyBCXf,0.52,204317.0,0.546,3ncmoWTwJgx63LwMTyBCXf,0.0,8.0,0.112,-4.991,0.0,0.213,137.419,3.0,https://api.spotify.com/v1/tracks/3ncmoWTwJgx63LwMTyBCXf,audio_features,spotify:track:3ncmoWTwJgx63LwMTyBCXf,0.634,192449,"['indie r&b', 'pop', 'pop r&b', 'r&b', 'rap']"
